Id,Name*,Pices,Position,Rate*,Stock In Hand,Serial No#,Tax1,Tax2,Hsn Code,Brand,Catalog Name*,Catageory Name*,No print(yes/no),No Count(yes/no),Tax Exempt(yes/no),Incluseive Tax(yes/no),Type Of Item(Item/Item Group/group),Procurement Type(SALE/PURCHASE/SALE_AND_PURCHASE)*,Attr1,Attr2,Attr3
951908,Shirt,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951907,Saree,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951906,Salwar,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951905,Ladies Suit 2 pcs heavy without Dupatta,2,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951904,Gown,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951903,Lehnga,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951902,Scarf,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951901,Kameez,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951900,Sweater Cardigan Full Sleeves Plain,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951899,Cardigan,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951896,Jacket,0,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,ItemGroup,SALE,Type,,
951897,Jacket-Normal,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,group,SALE,Normal,,
951898,Jacket-Half,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,group,SALE,Half,,
951895,Sweat Shirt,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951894,Overcoat,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951893,Sherwani,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951892,Shirt,1,0,0,0,,0,0,,,STEAM PRESS ONLY,INSTITUTIONAL,no,no,NO,,Item,SALE,,,
951891,Socks,2,0,0,0,,0,0,,,STEAM PRESS ONLY,ACCESSORIES,no,no,NO,,Item,SALE,,,
951890,Helmet,1,0,0,0,,0,0,,,STEAM PRESS ONLY,ACCESSORIES,no,no,NO,,Item,SALE,,,
951889,Belt,1,0,0,0,,0,0,,,STEAM PRESS ONLY,ACCESSORIES,no,no,NO,,Item,SALE,,,
951888,Hat,1,0,0,0,,0,0,,,STEAM PRESS ONLY,ACCESSORIES,no,no,NO,,Item,SALE,,,
951887,Gloves,2,0,0,0,,0,0,,,STEAM PRESS ONLY,ACCESSORIES,no,no,NO,,Item,SALE,,,
951886,Scarf,1,0,0,0,,0,0,,,STEAM PRESS ONLY,ACCESSORIES,no,no,NO,,Item,SALE,,,
951885,Tie,1,0,0,0,,0,0,,,STEAM PRESS ONLY,ACCESSORIES,no,no,NO,,Item,SALE,,,
951884,Sports Shoes Pair,2,0,290,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951883,Sofa Leather,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951882,Sofa Normal fabric/ Rexin,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951878,Soft Toy,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951879,Soft Toy-Upto 12 Inches,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Upto 12 Inches,,
951880,Soft Toy-More than 12 Inches and Upto 24 Inches,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,More than 12 Inches and Upto 24 Inches,,
951881,Soft Toy-Soft Toys More than 36 Inches,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Soft Toys More than 36 Inches,,
951877,Blinds,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951876,Duvet,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951873,Carpets,,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
951874,Carpets-Normal,1,0,0,0,null,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Normal,,
951875,Carpets-Fur and Puffy,1,0,0,0,null,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,group,SALE,Fur and Puffy,,
951872,Table Mat,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951871,Foot Mats,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951870,Chair Covers,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951869,Handkerchief,1,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,Item,SALE,,,
951866,Towel,0,0,0,0,,0,0,,,STEAM PRESS ONLY,HOUSE HOLD,no,no,NO,,ItemGroup,SALE,Type,,
